;meta[fps=30]
;meta[frames=77]
lip_upper_in;0;0;0;-0.0013682893;0.013298316;0.031245982;0.04158406;0.03598743;0.020034509;0.0013186994;-0.0009563856;0.00006477108;0.00022163863;0.00002934942;-0.0000040481955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00024046269;0.0018346411;0.009431481;0.027439464;0.048092533;0.05570719;0.045714628;0.025229653;0.0057482813;-0.0014950988;-0.001010277;-0.0029696026;-0.0025573287;0.017582908;0.035612788;0.044082787;0.03476783;0.015470512;-0.0036483167;0.018880775;0.059670374;0.08683376;0.10123925;0.08923838;0.05637514;0.03079258;0.015808195;-0.002115181;-0.002070651;0.00017812052;0;0;0;0;-0.0010486847;0.008767983;0.036530294;0.07595282;0.10620435;0.10490185;0.072826795;0.03383844;0.007986478;-0.00096185063;0;0;0;0;0;0;0;0;0;0
cheek_left_up;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0001979319;0.0016786724;0.0064867674;0.015185274;0.026225226;0.03509617;0.03588715;0.028586913;0.016657019;0.0062183607;0.00093267916;-0.00013420383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nostrils_out;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0015903618;0.014488196;0.045961455;0.068067476;0.067192785;0.044212054;0.012563857;-0.001415422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_front;0;0;0;-0.0020078316;0.019397112;0.04706013;0.06308036;0.053615067;0.027652413;0.000034457018;0.0023603616;0.016845906;0.0319782;0.042505067;0.04536507;0.038037475;0.024816269;0.011493012;0.0028122887;-0.0003353012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0014472291;0.012237833;0.04961928;0.096455425;0.12751676;0.13977529;0.13315621;0.12605365;0.11866006;0.09856744;0.06290835;0.031209257;0.009656675;0.0004548433;-0.0007522411;0.00005248194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up;0;0;0;-0.0015874702;0.014440485;0.045271818;0.07624773;0.08718652;0.07175856;0.037116155;0.012371569;0.0008992773;-0.0017363861;-0.0006665065;0.00045253008;0.00068674714;0.00041783147;0.00011421691;-0.0000130120525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00007951808;0.00036578314;0.0049937353;0.018177837;0.041190367;0.07461977;0.12212388;0.16407762;0.18440242;0.17865913;0.15814213;0.13486956;0.11834756;0.09461936;0.061403863;0.029468609;0.008931737;0.0010088199;0.007902242;0.030078512;0.06293062;0.11749592;0.17985402;0.20633353;0.19664824;0.16856696;0.14044484;0.13862273;0.15392883;0.15663247;0.15453419;0.15542714;0.15412399;0.14987282;0.13170195;0.096255735;0.059158597;0.032084588;0.033580486;0.061318304;0.07940677;0.07280994;0.048200686;0.015919521;-0.0017303136;0;0;0;0;0;0;0;0;0;0
tongue_down;0;0;0;-0.0027500005;0.026540488;0.064738326;0.08688543;0.07234026;0.034667227;0.003624697;0.036074705;0.11192303;0.20124173;0.26993078;0.2901655;0.2434844;0.15892883;0.07390277;0.018437585;-0.0021854213;0;0;0;0;0;0;-0.0013904305;0.012204889;0.043257836;0.08295327;0.11276345;0.11974287;0.09987017;0.06994637;0.04013391;0.016862376;0.003778245;-0.0004657488;-0.0007315664;0.005566266;0.03136193;0.060481455;0.07658568;0.08177935;0.08359577;0.09942555;0.13941383;0.17613234;0.18004553;0.14771916;0.090862595;0.03614393;0.013792301;0.037118815;0.10284869;0.15313594;0.15722318;0.110609666;0.047058806;0.0027990367;-0.0013995183;0.00006361446;0;0;-0.0019447474;0.017068293;0.059546586;0.123236336;0.199513;0.28225607;0.33767965;0.3653257;0.31997627;0.22064732;0.10932358;0.034359768;-0.0017175908;-0.00036578317;0.000015903615;0;0;0;0;0;0;0;0;0;0
tongue_roll;0;0;0;-0.00030481935;0.0023749403;0.011787232;0.030145306;0.05574483;0.08384123;0.10851833;0.12719978;0.13794798;0.13883328;0.12819906;0.10576171;0.0738617;0.041436873;0.016664337;0.0034457818;-0.00043734928;0;0;0;0;0;0;-0.0013858866;0.011123444;0.05142321;0.121821724;0.20490447;0.2791335;0.33221632;0.36335108;0.3800715;0.3824173;0.36580703;0.3306475;0.28592318;0.23260629;0.1789634;0.13576917;0.12237037;0.11064147;0.09203423;0.05901037;0.022630846;-0.0023855425;0.00014313255;-0.0018607232;0.00037532524;0.013610316;0.04618729;0.09454383;0.14104918;0.18309833;0.21233875;0.19909419;0.14935404;0.082107194;0.022487717;-0.0025763859;0;0;-0.00047816877;0.0043151816;0.013791086;0.024567379;0.038224343;0.07314869;0.09493346;0.102286234;0.09913414;0.09300064;0.079075426;0.06961013;0.039523665;0.010175132;-0.0011832289;0;0;0;0;0;0;0;0;0;0
tongue_wide;0;0;0;-0.000018554221;0.00014313257;0.0008269881;0.0011901208;-0.0012060241;-0.004519279;0.004976504;0.04718073;0.1281381;0.22733822;0.30607307;0.32960245;0.27645653;0.18020387;0.083668925;0.020825783;-0.0024703615;0;0;0;0;0;0;0;0;0;0;0;0;0.00011132532;-0.0012722893;-0.0023643384;0.017679518;0.036313258;0.045272294;0.03626555;0.015712772;0.012235183;0.029660245;0.037231956;0.030119067;0.012414894;-0.009628579;-0.010965809;0.0065522883;0.051187385;0.08490703;0.088739;0.05963433;0.030567817;0.040808674;0.11641448;0.16293256;0.15949737;0.103818804;0.037421208;-0.003991808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tongue_up_flat;0;0;0;-0.0016301208;0.015749881;0.03819121;0.05119374;0.043180965;0.021717714;0.00042807165;0.0070585557;0.027712055;0.050797477;0.06770568;0.07250326;0.06084857;0.039781574;0.018544942;0.0046465057;-0.00055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0026559043;0.023712292;0.07898532;0.14748935;0.19432789;0.18970709;0.1314092;0.06843883;0.021760127;0.00051607244;-0.0010758797;0.00041428924;0.00008906028;0.004410868;0.021787956;0.059797596;0.08405061;0.08250797;0.05372242;0.01938651;-0.00206747;0;0;0;0;-0.0029185785;0.02560535;0.08946129;0.18517084;0.29964855;0.42367896;0.506689;0.54803383;0.4801018;0.33129197;0.16438295;0.051893502;-0.0023378313;-0.00047710852;0.000015903615;0;0;0;0;0;0;0;0;0;0
tongue_low;0;0;0;-0.003981687;0.035992775;0.1154776;0.1989253;0.23371953;0.1993417;0.11078893;0.04162266;0.005504097;-0.005324821;-0.0036780736;-0.0004004819;0.0009151811;0.00076481956;0.00023855429;-0.000026024105;0;0;0;0;0;0;0;0;0.00020674702;-0.0018766269;-0.006615904;-0.0054231337;0.020626994;0.087151825;0.13464533;0.13750799;0.10650123;0.07565881;0.08897543;0.16416243;0.2669528;0.4126299;0.5238731;0.56820345;0.54581946;0.4998432;0.45181152;0.41277903;0.31881505;0.2068313;0.10498971;0.053641845;0.05416582;0.06479277;0.055696886;0.023001932;0.05405109;0.16298027;0.30040345;0.42030078;0.5163814;0.5653463;0.6225744;0.64896756;0.623808;0.58222234;0.55691016;0.531757;0.5083375;0.44541806;0.32645872;0.20346609;0.11005938;0.090080306;0.13059892;0.15612581;0.1342329;0.08998266;0.029666606;-0.0032252534;0;0;0;0;0;0;0;0;0;0
tongue_back;0;0;0;-0.0035884343;0.034704585;0.08373543;0.11187615;0.09526988;0.049882412;-0.0012563865;-0.0068573495;-0.00080385525;0.0016062655;0.0006289158;-0.00019228917;-0.0001908434;-0.000017349372;0.0000028915645;0;0;0;0;0;0;0;0;-0.0017153188;0.0134885395;0.06586369;0.16134219;0.2786927;0.3876393;0.47056815;0.5218488;0.55192596;0.5548675;0.5256077;0.46713126;0.39725244;0.31426343;0.27415448;0.28822523;0.35830075;0.42676038;0.46933287;0.45509425;0.41103807;0.3393292;0.26568982;0.20439452;0.1625985;0.12573;0.08101568;0.03602018;0.000010601011;0.0364829;0.11339279;0.1661928;0.16229641;0.105600014;0.028562896;-0.0032602416;0;0;-0.0026999041;0.023675187;0.08278442;0.1722982;0.28055677;0.39871293;0.47835004;0.5179119;0.45348975;0.31273773;0.15508516;0.048895665;-0.0022901206;-0.00045325307;0.000015903615;0;0;0;0;0;0;0;0;0;0
normal0;0;0;0;-0.0025493498;0.024601039;0.060053512;0.08055314;0.0665345;0.030980904;0.0043509603;0.043397393;0.1307219;0.2343491;0.31464618;0.33844286;0.28406328;0.18540396;0.08618898;0.021476505;-0.0025465665;0;0;0;0;0;0;-0.0047106515;0.041336678;0.1467379;0.2806909;0.3807819;0.4062452;0.34208202;0.26664084;0.1993562;0.16683447;0.18259817;0.24688654;0.33311874;0.43726358;0.5191684;0.53846395;0.48331255;0.43865117;0.4539535;0.5234985;0.5635703;0.49636748;0.33430678;0.19298165;0.099677354;0.07034869;0.0699562;0.095492944;0.15874991;0.22242798;0.22081377;0.20668659;0.23016511;0.33450875;0.47639132;0.5812661;0.6082275;0.6122797;0.62362695;0.6311912;0.5857368;0.5008014;0.37945637;0.24280818;0.13881409;0.07018728;0.03281158;0.017314203;0.00857205;-0.0019593255;0.00035624104;-0.000022265065;0;0;0;0;0;0;0;0;0;0;0
normal1;0;0;0;-0.0025493498;0.024601039;0.060053512;0.08055314;0.0665345;0.030980904;0.0043509603;0.043397393;0.1307219;0.2343491;0.31464618;0.33844286;0.28406328;0.18540396;0.08618898;0.021476505;-0.0025465665;0;0;0;0;0;0;-0.0047106515;0.041336678;0.1467379;0.2806909;0.3807819;0.4062452;0.34208202;0.26664084;0.1993562;0.16683447;0.18259817;0.24688654;0.33311874;0.43726358;0.5191684;0.53846395;0.48331255;0.43865117;0.4539535;0.5234985;0.5635703;0.49636748;0.33430678;0.19298165;0.099677354;0.07037096;0.06978921;0.094591215;0.1560781;0.21858728;0.21697307;0.20414837;0.22921886;0.33460894;0.47639132;0.5812661;0.6082275;0.6122797;0.62362695;0.6311912;0.5857368;0.5008014;0.37945637;0.24280818;0.13881409;0.07018728;0.03281158;0.017314203;0.00857205;-0.0019593255;0.00035624104;-0.000022265065;0;0;0;0;0;0;0;0;0;0;0
normal3;0;0;0;-0.000014843379;0.00010019282;0.000815458;0.0011744822;-0.0012672532;-0.004641339;0.0051859017;0.048567522;0.131773;0.23358464;0.31442818;0.33869985;0.28423768;0.18542066;0.0861862;0.021476505;-0.0025465665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00069466996;0.005960358;0.023284802;0.04166016;0.049528636;0.03982478;0.039501194;0.04291294;0.04383731;0.07027225;0.13222739;0.21091029;0.27686128;0.27199933;0.19005832;0.12149266;0.08575278;0.072560735;0.07243456;0.09071529;0.14234425;0.24103417;0.3430601;0.3510755;0.27085453;0.1451348;0.043394614;-0.0048649167;0;0;0;0;0;0;0;-0.00033397597;0.0023467375;0.0143075315;0.049588755;0.093980834;0.11361861;0.09671943;0.054892287;0.014129407;-0.0016431614;0;0;0;0;0;0;0;0;0;0
normal4;0;0;0;-0.000014843379;0.00010019282;0.000815458;0.0011744822;-0.0012672532;-0.004641339;0.0051859017;0.048567522;0.131773;0.23358464;0.31442818;0.33869985;0.28423768;0.18542066;0.0861862;0.021476505;-0.0025465665;0;0;0;0;0;0;0;0;0;0;0;0;0.0000055662617;-0.00005566262;-0.00080599525;0.0058212015;0.023173478;0.041604497;0.0495342;0.03982478;0.039501194;0.04291294;0.04383731;0.07027225;0.13222739;0.21091029;0.27686128;0.27199933;0.19005832;0.12149266;0.08575278;0.072560735;0.07243456;0.09071529;0.14234425;0.24103417;0.3430601;0.3510755;0.27085453;0.1451348;0.043394614;-0.0048649167;0;0;0;0;0;0;0;-0.00033397597;0.0023467375;0.0143075315;0.049588755;0.093980834;0.11361861;0.09671943;0.054892287;0.014129407;-0.0016431614;0;0;0;0;0;0;0;0;0;0
normal5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0036941452;0.032516643;0.114396036;0.21581565;0.28218374;0.27506077;0.19071329;0.11516829;0.059512664;0.03151471;0.01639822;0.0061228927;-0.0046200003;0.00033397594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
normal6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.0037349642;0.03287585;0.1156594;0.21821581;0.2853574;0.27819362;0.19291566;0.11660828;0.060293615;0.031922165;0.016555004;0.0061228927;-0.004753591;0.00034510848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
normal13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.00043098806;0.0024253016;0.024189403;0.077200934;0.15688759;0.24505247;0.32976273;0.38929275;0.42973962;0.44633704;0.4278741;0.37455165;0.30583572;0.22589578;0.17420186;0.16731082;0.19617191;0.20233673;0.16648667;0.090414345;0.024189139;0.00083586684;0.027410153;0.045035925;0.04456112;0.05204237;0.10061582;0.20518056;0.34749088;0.39436996;0.32397228;0.18442152;0.058612786;-0.0064590955;0;0;0;0;-0.004549309;0.039929423;0.13928764;0.2881576;0.46632358;0.6593725;0.7885675;0.8528214;0.74684924;0.5151212;0.25549382;0.08061066;-0.0036292055;-0.0007124821;0.000022265065;0;0;0;0;0;0;0;0;0;0
